image_path,label
./Viral_Pneumonia/images/Viral Pneumonia-459.png,Viral Pneumonia-459.png
./Viral_Pneumonia/images/Viral Pneumonia-89.png,Viral Pneumonia-89.png
./Viral_Pneumonia/images/Viral Pneumonia-62.png,Viral Pneumonia-62.png
./Viral_Pneumonia/images/Viral Pneumonia-1250.png,Viral Pneumonia-1250.png
./Viral_Pneumonia/images/Viral Pneumonia-3.png,Viral Pneumonia-3.png
./Viral_Pneumonia/images/Viral Pneumonia-1244.png,Viral Pneumonia-1244.png
./Viral_Pneumonia/images/Viral Pneumonia-76.png,Viral Pneumonia-76.png
./Viral_Pneumonia/images/Viral Pneumonia-1278.png,Viral Pneumonia-1278.png
./Viral_Pneumonia/images/Viral Pneumonia-1091.png,Viral Pneumonia-1091.png
./Viral_Pneumonia/images/Viral Pneumonia-101.png,Viral Pneumonia-101.png
./Viral_Pneumonia/images/Viral Pneumonia-667.png,Viral Pneumonia-667.png
./Viral_Pneumonia/images/Viral Pneumonia-673.png,Viral Pneumonia-673.png
./Viral_Pneumonia/images/Viral Pneumonia-115.png,Viral Pneumonia-115.png
./Viral_Pneumonia/images/Viral Pneumonia-1085.png,Viral Pneumonia-1085.png
./Viral_Pneumonia/images/Viral Pneumonia-883.png,Viral Pneumonia-883.png
./Viral_Pneumonia/images/Viral Pneumonia-897.png,Viral Pneumonia-897.png
./Viral_Pneumonia/images/Viral Pneumonia-129.png,Viral Pneumonia-129.png
./Viral_Pneumonia/images/Viral Pneumonia-1052.png,Viral Pneumonia-1052.png
./Viral_Pneumonia/images/Viral Pneumonia-868.png,Viral Pneumonia-868.png
./Viral_Pneumonia/images/Viral Pneumonia-1046.png,Viral Pneumonia-1046.png
./Viral_Pneumonia/images/Viral Pneumonia-840.png,Viral Pneumonia-840.png
./Viral_Pneumonia/images/Viral Pneumonia-698.png,Viral Pneumonia-698.png
./Viral_Pneumonia/images/Viral Pneumonia-854.png,Viral Pneumonia-854.png
./Viral_Pneumonia/images/Viral Pneumonia-855.png,Viral Pneumonia-855.png
./Viral_Pneumonia/images/Viral Pneumonia-699.png,Viral Pneumonia-699.png
./Viral_Pneumonia/images/Viral Pneumonia-841.png,Viral Pneumonia-841.png
./Viral_Pneumonia/images/Viral Pneumonia-869.png,Viral Pneumonia-869.png
./Viral_Pneumonia/images/Viral Pneumonia-1047.png,Viral Pneumonia-1047.png
./Viral_Pneumonia/images/Viral Pneumonia-1053.png,Viral Pneumonia-1053.png
./Viral_Pneumonia/images/Viral Pneumonia-896.png,Viral Pneumonia-896.png
./Viral_Pneumonia/images/Viral Pneumonia-128.png,Viral Pneumonia-128.png
./Viral_Pneumonia/images/Viral Pneumonia-882.png,Viral Pneumonia-882.png
./Viral_Pneumonia/images/Viral Pneumonia-672.png,Viral Pneumonia-672.png
./Viral_Pneumonia/images/Viral Pneumonia-1084.png,Viral Pneumonia-1084.png
./Viral_Pneumonia/images/Viral Pneumonia-114.png,Viral Pneumonia-114.png
./Viral_Pneumonia/images/Viral Pneumonia-100.png,Viral Pneumonia-100.png
./Viral_Pneumonia/images/Viral Pneumonia-1090.png,Viral Pneumonia-1090.png
./Viral_Pneumonia/images/Viral Pneumonia-666.png,Viral Pneumonia-666.png
./Viral_Pneumonia/images/Viral Pneumonia-1279.png,Viral Pneumonia-1279.png
./Viral_Pneumonia/images/Viral Pneumonia-1245.png,Viral Pneumonia-1245.png
./Viral_Pneumonia/images/Viral Pneumonia-77.png,Viral Pneumonia-77.png
./Viral_Pneumonia/images/Viral Pneumonia-63.png,Viral Pneumonia-63.png
./Viral_Pneumonia/images/Viral Pneumonia-2.png,Viral Pneumonia-2.png
./Viral_Pneumonia/images/Viral Pneumonia-1251.png,Viral Pneumonia-1251.png
./Viral_Pneumonia/images/Viral Pneumonia-88.png,Viral Pneumonia-88.png
./Viral_Pneumonia/images/Viral Pneumonia-458.png,Viral Pneumonia-458.png
./Viral_Pneumonia/images/Viral Pneumonia-316.png,Viral Pneumonia-316.png
./Viral_Pneumonia/images/Viral Pneumonia-1286.png,Viral Pneumonia-1286.png
./Viral_Pneumonia/images/Viral Pneumonia-470.png,Viral Pneumonia-470.png
./Viral_Pneumonia/images/Viral Pneumonia-464.png,Viral Pneumonia-464.png
./Viral_Pneumonia/images/Viral Pneumonia-1292.png,Viral Pneumonia-1292.png
./Viral_Pneumonia/images/Viral Pneumonia-302.png,Viral Pneumonia-302.png
./Viral_Pneumonia/images/Viral Pneumonia-1319.png,Viral Pneumonia-1319.png
./Viral_Pneumonia/images/Viral Pneumonia-289.png,Viral Pneumonia-289.png
./Viral_Pneumonia/images/Viral Pneumonia-1331.png,Viral Pneumonia-1331.png
./Viral_Pneumonia/images/Viral Pneumonia-1325.png,Viral Pneumonia-1325.png
./Viral_Pneumonia/images/Viral Pneumonia-538.png,Viral Pneumonia-538.png
./Viral_Pneumonia/images/Viral Pneumonia-262.png,Viral Pneumonia-262.png
./Viral_Pneumonia/images/Viral Pneumonia-504.png,Viral Pneumonia-504.png
./Viral_Pneumonia/images/Viral Pneumonia-510.png,Viral Pneumonia-510.png
./Viral_Pneumonia/images/Viral Pneumonia-276.png,Viral Pneumonia-276.png
./Viral_Pneumonia/images/Viral Pneumonia-921.png,Viral Pneumonia-921.png
./Viral_Pneumonia/images/Viral Pneumonia-935.png,Viral Pneumonia-935.png
./Viral_Pneumonia/images/Viral Pneumonia-1133.png,Viral Pneumonia-1133.png
./Viral_Pneumonia/images/Viral Pneumonia-1127.png,Viral Pneumonia-1127.png
./Viral_Pneumonia/images/Viral Pneumonia-909.png,Viral Pneumonia-909.png
./Viral_Pneumonia/images/Viral Pneumonia-706.png,Viral Pneumonia-706.png
./Viral_Pneumonia/images/Viral Pneumonia-712.png,Viral Pneumonia-712.png
./Viral_Pneumonia/images/Viral Pneumonia-704.png,Viral Pneumonia-704.png
./Viral_Pneumonia/images/Viral Pneumonia-710.png,Viral Pneumonia-710.png
./Viral_Pneumonia/images/Viral Pneumonia-738.png,Viral Pneumonia-738.png
./Viral_Pneumonia/images/Viral Pneumonia-1131.png,Viral Pneumonia-1131.png
./Viral_Pneumonia/images/Viral Pneumonia-1125.png,Viral Pneumonia-1125.png
./Viral_Pneumonia/images/Viral Pneumonia-923.png,Viral Pneumonia-923.png
./Viral_Pneumonia/images/Viral Pneumonia-937.png,Viral Pneumonia-937.png
./Viral_Pneumonia/images/Viral Pneumonia-1119.png,Viral Pneumonia-1119.png
./Viral_Pneumonia/images/Viral Pneumonia-506.png,Viral Pneumonia-506.png
./Viral_Pneumonia/images/Viral Pneumonia-260.png,Viral Pneumonia-260.png
./Viral_Pneumonia/images/Viral Pneumonia-274.png,Viral Pneumonia-274.png
./Viral_Pneumonia/images/Viral Pneumonia-512.png,Viral Pneumonia-512.png
./Viral_Pneumonia/images/Viral Pneumonia-248.png,Viral Pneumonia-248.png
./Viral_Pneumonia/images/Viral Pneumonia-1333.png,Viral Pneumonia-1333.png
./Viral_Pneumonia/images/Viral Pneumonia-1327.png,Viral Pneumonia-1327.png
./Viral_Pneumonia/images/Viral Pneumonia-472.png,Viral Pneumonia-472.png
./Viral_Pneumonia/images/Viral Pneumonia-1284.png,Viral Pneumonia-1284.png
./Viral_Pneumonia/images/Viral Pneumonia-314.png,Viral Pneumonia-314.png
./Viral_Pneumonia/images/Viral Pneumonia-300.png,Viral Pneumonia-300.png
./Viral_Pneumonia/images/Viral Pneumonia-1290.png,Viral Pneumonia-1290.png
./Viral_Pneumonia/images/Viral Pneumonia-466.png,Viral Pneumonia-466.png
./Viral_Pneumonia/images/Viral Pneumonia-328.png,Viral Pneumonia-328.png
./Viral_Pneumonia/images/Viral Pneumonia-75.png,Viral Pneumonia-75.png
./Viral_Pneumonia/images/Viral Pneumonia-1247.png,Viral Pneumonia-1247.png
./Viral_Pneumonia/images/Viral Pneumonia-1253.png,Viral Pneumonia-1253.png
./Viral_Pneumonia/images/Viral Pneumonia-61.png,Viral Pneumonia-61.png
./Viral_Pneumonia/images/Viral Pneumonia-49.png,Viral Pneumonia-49.png
./Viral_Pneumonia/images/Viral Pneumonia-499.png,Viral Pneumonia-499.png
./Viral_Pneumonia/images/Viral Pneumonia-116.png,Viral Pneumonia-116.png
./Viral_Pneumonia/images/Viral Pneumonia-1086.png,Viral Pneumonia-1086.png
./Viral_Pneumonia/images/Viral Pneumonia-670.png,Viral Pneumonia-670.png
./Viral_Pneumonia/images/Viral Pneumonia-664.png,Viral Pneumonia-664.png
./Viral_Pneumonia/images/Viral Pneumonia-1092.png,Viral Pneumonia-1092.png
./Viral_Pneumonia/images/Viral Pneumonia-102.png,Viral Pneumonia-102.png
./Viral_Pneumonia/images/Viral Pneumonia-894.png,Viral Pneumonia-894.png
./Viral_Pneumonia/images/Viral Pneumonia-658.png,Viral Pneumonia-658.png
./Viral_Pneumonia/images/Viral Pneumonia-880.png,Viral Pneumonia-880.png
./Viral_Pneumonia/images/Viral Pneumonia-1045.png,Viral Pneumonia-1045.png
./Viral_Pneumonia/images/Viral Pneumonia-1051.png,Viral Pneumonia-1051.png
./Viral_Pneumonia/images/Viral Pneumonia-1079.png,Viral Pneumonia-1079.png
./Viral_Pneumonia/images/Viral Pneumonia-857.png,Viral Pneumonia-857.png
./Viral_Pneumonia/images/Viral Pneumonia-843.png,Viral Pneumonia-843.png
./Viral_Pneumonia/images/Viral Pneumonia-842.png,Viral Pneumonia-842.png
./Viral_Pneumonia/images/Viral Pneumonia-1078.png,Viral Pneumonia-1078.png
./Viral_Pneumonia/images/Viral Pneumonia-856.png,Viral Pneumonia-856.png
./Viral_Pneumonia/images/Viral Pneumonia-1050.png,Viral Pneumonia-1050.png
./Viral_Pneumonia/images/Viral Pneumonia-1044.png,Viral Pneumonia-1044.png
./Viral_Pneumonia/images/Viral Pneumonia-881.png,Viral Pneumonia-881.png
./Viral_Pneumonia/images/Viral Pneumonia-659.png,Viral Pneumonia-659.png
./Viral_Pneumonia/images/Viral Pneumonia-895.png,Viral Pneumonia-895.png
./Viral_Pneumonia/images/Viral Pneumonia-665.png,Viral Pneumonia-665.png
./Viral_Pneumonia/images/Viral Pneumonia-103.png,Viral Pneumonia-103.png
./Viral_Pneumonia/images/Viral Pneumonia-1093.png,Viral Pneumonia-1093.png
./Viral_Pneumonia/images/Viral Pneumonia-1087.png,Viral Pneumonia-1087.png
./Viral_Pneumonia/images/Viral Pneumonia-117.png,Viral Pneumonia-117.png
./Viral_Pneumonia/images/Viral Pneumonia-671.png,Viral Pneumonia-671.png
./Viral_Pneumonia/images/Viral Pneumonia-498.png,Viral Pneumonia-498.png
./Viral_Pneumonia/images/Viral Pneumonia-48.png,Viral Pneumonia-48.png
./Viral_Pneumonia/images/Viral Pneumonia-1.png,Viral Pneumonia-1.png
./Viral_Pneumonia/images/Viral Pneumonia-1252.png,Viral Pneumonia-1252.png
./Viral_Pneumonia/images/Viral Pneumonia-60.png,Viral Pneumonia-60.png
./Viral_Pneumonia/images/Viral Pneumonia-74.png,Viral Pneumonia-74.png
./Viral_Pneumonia/images/Viral Pneumonia-1246.png,Viral Pneumonia-1246.png
./Viral_Pneumonia/images/Viral Pneumonia-329.png,Viral Pneumonia-329.png
./Viral_Pneumonia/images/Viral Pneumonia-1291.png,Viral Pneumonia-1291.png
./Viral_Pneumonia/images/Viral Pneumonia-301.png,Viral Pneumonia-301.png
./Viral_Pneumonia/images/Viral Pneumonia-467.png,Viral Pneumonia-467.png
./Viral_Pneumonia/images/Viral Pneumonia-473.png,Viral Pneumonia-473.png
./Viral_Pneumonia/images/Viral Pneumonia-315.png,Viral Pneumonia-315.png
./Viral_Pneumonia/images/Viral Pneumonia-1285.png,Viral Pneumonia-1285.png
./Viral_Pneumonia/images/Viral Pneumonia-1326.png,Viral Pneumonia-1326.png
./Viral_Pneumonia/images/Viral Pneumonia-1332.png,Viral Pneumonia-1332.png
./Viral_Pneumonia/images/Viral Pneumonia-249.png,Viral Pneumonia-249.png
./Viral_Pneumonia/images/Viral Pneumonia-275.png,Viral Pneumonia-275.png
./Viral_Pneumonia/images/Viral Pneumonia-513.png,Viral Pneumonia-513.png
./Viral_Pneumonia/images/Viral Pneumonia-507.png,Viral Pneumonia-507.png
./Viral_Pneumonia/images/Viral Pneumonia-261.png,Viral Pneumonia-261.png
./Viral_Pneumonia/images/Viral Pneumonia-936.png,Viral Pneumonia-936.png
./Viral_Pneumonia/images/Viral Pneumonia-1118.png,Viral Pneumonia-1118.png
./Viral_Pneumonia/images/Viral Pneumonia-922.png,Viral Pneumonia-922.png
./Viral_Pneumonia/images/Viral Pneumonia-1124.png,Viral Pneumonia-1124.png
./Viral_Pneumonia/images/Viral Pneumonia-1130.png,Viral Pneumonia-1130.png
./Viral_Pneumonia/images/Viral Pneumonia-739.png,Viral Pneumonia-739.png
./Viral_Pneumonia/images/Viral Pneumonia-711.png,Viral Pneumonia-711.png
./Viral_Pneumonia/images/Viral Pneumonia-705.png,Viral Pneumonia-705.png
./Viral_Pneumonia/images/Viral Pneumonia-729.png,Viral Pneumonia-729.png
./Viral_Pneumonia/images/Viral Pneumonia-701.png,Viral Pneumonia-701.png
./Viral_Pneumonia/images/Viral Pneumonia-715.png,Viral Pneumonia-715.png
./Viral_Pneumonia/images/Viral Pneumonia-926.png,Viral Pneumonia-926.png
./Viral_Pneumonia/images/Viral Pneumonia-1108.png,Viral Pneumonia-1108.png
./Viral_Pneumonia/images/Viral Pneumonia-932.png,Viral Pneumonia-932.png
./Viral_Pneumonia/images/Viral Pneumonia-1134.png,Viral Pneumonia-1134.png
./Viral_Pneumonia/images/Viral Pneumonia-1120.png,Viral Pneumonia-1120.png
./Viral_Pneumonia/images/Viral Pneumonia-259.png,Viral Pneumonia-259.png
./Viral_Pneumonia/images/Viral Pneumonia-265.png,Viral Pneumonia-265.png
./Viral_Pneumonia/images/Viral Pneumonia-503.png,Viral Pneumonia-503.png
./Viral_Pneumonia/images/Viral Pneumonia-517.png,Viral Pneumonia-517.png
./Viral_Pneumonia/images/Viral Pneumonia-271.png,Viral Pneumonia-271.png
./Viral_Pneumonia/images/Viral Pneumonia-1336.png,Viral Pneumonia-1336.png
./Viral_Pneumonia/images/Viral Pneumonia-1322.png,Viral Pneumonia-1322.png
./Viral_Pneumonia/images/Viral Pneumonia-339.png,Viral Pneumonia-339.png
./Viral_Pneumonia/images/Viral Pneumonia-1281.png,Viral Pneumonia-1281.png
./Viral_Pneumonia/images/Viral Pneumonia-311.png,Viral Pneumonia-311.png
./Viral_Pneumonia/images/Viral Pneumonia-477.png,Viral Pneumonia-477.png
./Viral_Pneumonia/images/Viral Pneumonia-463.png,Viral Pneumonia-463.png
./Viral_Pneumonia/images/Viral Pneumonia-305.png,Viral Pneumonia-305.png
./Viral_Pneumonia/images/Viral Pneumonia-1295.png,Viral Pneumonia-1295.png
./Viral_Pneumonia/images/Viral Pneumonia-488.png,Viral Pneumonia-488.png
./Viral_Pneumonia/images/Viral Pneumonia-58.png,Viral Pneumonia-58.png
./Viral_Pneumonia/images/Viral Pneumonia-1242.png,Viral Pneumonia-1242.png
./Viral_Pneumonia/images/Viral Pneumonia-70.png,Viral Pneumonia-70.png
./Viral_Pneumonia/images/Viral Pneumonia-64.png,Viral Pneumonia-64.png
./Viral_Pneumonia/images/Viral Pneumonia-5.png,Viral Pneumonia-5.png
./Viral_Pneumonia/images/Viral Pneumonia-1256.png,Viral Pneumonia-1256.png
./Viral_Pneumonia/images/Viral Pneumonia-649.png,Viral Pneumonia-649.png
./Viral_Pneumonia/images/Viral Pneumonia-891.png,Viral Pneumonia-891.png
./Viral_Pneumonia/images/Viral Pneumonia-885.png,Viral Pneumonia-885.png
./Viral_Pneumonia/images/Viral Pneumonia-675.png,Viral Pneumonia-675.png
./Viral_Pneumonia/images/Viral Pneumonia-113.png,Viral Pneumonia-113.png
./Viral_Pneumonia/images/Viral Pneumonia-1083.png,Viral Pneumonia-1083.png
./Viral_Pneumonia/images/Viral Pneumonia-1097.png,Viral Pneumonia-1097.png
./Viral_Pneumonia/images/Viral Pneumonia-107.png,Viral Pneumonia-107.png
./Viral_Pneumonia/images/Viral Pneumonia-661.png,Viral Pneumonia-661.png
./Viral_Pneumonia/images/Viral Pneumonia-852.png,Viral Pneumonia-852.png
./Viral_Pneumonia/images/Viral Pneumonia-1068.png,Viral Pneumonia-1068.png
./Viral_Pneumonia/images/Viral Pneumonia-846.png,Viral Pneumonia-846.png
./Viral_Pneumonia/images/Viral Pneumonia-1040.png,Viral Pneumonia-1040.png
./Viral_Pneumonia/images/Viral Pneumonia-1054.png,Viral Pneumonia-1054.png
./Viral_Pneumonia/images/Viral Pneumonia-1055.png,Viral Pneumonia-1055.png
./Viral_Pneumonia/images/Viral Pneumonia-1041.png,Viral Pneumonia-1041.png
./Viral_Pneumonia/images/Viral Pneumonia-1069.png,Viral Pneumonia-1069.png
./Viral_Pneumonia/images/Viral Pneumonia-847.png,Viral Pneumonia-847.png
./Viral_Pneumonia/images/Viral Pneumonia-853.png,Viral Pneumonia-853.png
./Viral_Pneumonia/images/Viral Pneumonia-106.png,Viral Pneumonia-106.png
./Viral_Pneumonia/images/Viral Pneumonia-1096.png,Viral Pneumonia-1096.png
./Viral_Pneumonia/images/Viral Pneumonia-660.png,Viral Pneumonia-660.png
./Viral_Pneumonia/images/Viral Pneumonia-674.png,Viral Pneumonia-674.png
./Viral_Pneumonia/images/Viral Pneumonia-1082.png,Viral Pneumonia-1082.png
./Viral_Pneumonia/images/Viral Pneumonia-112.png,Viral Pneumonia-112.png
./Viral_Pneumonia/images/Viral Pneumonia-884.png,Viral Pneumonia-884.png
./Viral_Pneumonia/images/Viral Pneumonia-890.png,Viral Pneumonia-890.png
./Viral_Pneumonia/images/Viral Pneumonia-648.png,Viral Pneumonia-648.png
./Viral_Pneumonia/images/Viral Pneumonia-65.png,Viral Pneumonia-65.png
./Viral_Pneumonia/images/Viral Pneumonia-1257.png,Viral Pneumonia-1257.png
./Viral_Pneumonia/images/Viral Pneumonia-4.png,Viral Pneumonia-4.png
./Viral_Pneumonia/images/Viral Pneumonia-1243.png,Viral Pneumonia-1243.png
./Viral_Pneumonia/images/Viral Pneumonia-71.png,Viral Pneumonia-71.png
./Viral_Pneumonia/images/Viral Pneumonia-59.png,Viral Pneumonia-59.png
./Viral_Pneumonia/images/Viral Pneumonia-489.png,Viral Pneumonia-489.png
./Viral_Pneumonia/images/Viral Pneumonia-462.png,Viral Pneumonia-462.png
./Viral_Pneumonia/images/Viral Pneumonia-1294.png,Viral Pneumonia-1294.png
./Viral_Pneumonia/images/Viral Pneumonia-304.png,Viral Pneumonia-304.png
./Viral_Pneumonia/images/Viral Pneumonia-310.png,Viral Pneumonia-310.png
./Viral_Pneumonia/images/Viral Pneumonia-1280.png,Viral Pneumonia-1280.png
./Viral_Pneumonia/images/Viral Pneumonia-476.png,Viral Pneumonia-476.png
./Viral_Pneumonia/images/Viral Pneumonia-338.png,Viral Pneumonia-338.png
./Viral_Pneumonia/images/Viral Pneumonia-1323.png,Viral Pneumonia-1323.png
./Viral_Pneumonia/images/Viral Pneumonia-1337.png,Viral Pneumonia-1337.png
./Viral_Pneumonia/images/Viral Pneumonia-516.png,Viral Pneumonia-516.png
./Viral_Pneumonia/images/Viral Pneumonia-270.png,Viral Pneumonia-270.png
./Viral_Pneumonia/images/Viral Pneumonia-264.png,Viral Pneumonia-264.png
./Viral_Pneumonia/images/Viral Pneumonia-502.png,Viral Pneumonia-502.png
./Viral_Pneumonia/images/Viral Pneumonia-258.png,Viral Pneumonia-258.png
./Viral_Pneumonia/images/Viral Pneumonia-1121.png,Viral Pneumonia-1121.png
./Viral_Pneumonia/images/Viral Pneumonia-1135.png,Viral Pneumonia-1135.png
./Viral_Pneumonia/images/Viral Pneumonia-933.png,Viral Pneumonia-933.png
./Viral_Pneumonia/images/Viral Pneumonia-927.png,Viral Pneumonia-927.png
./Viral_Pneumonia/images/Viral Pneumonia-1109.png,Viral Pneumonia-1109.png
./Viral_Pneumonia/images/Viral Pneumonia-714.png,Viral Pneumonia-714.png
./Viral_Pneumonia/images/Viral Pneumonia-700.png,Viral Pneumonia-700.png
./Viral_Pneumonia/images/Viral Pneumonia-728.png,Viral Pneumonia-728.png
./Viral_Pneumonia/images/Viral Pneumonia-716.png,Viral Pneumonia-716.png
./Viral_Pneumonia/images/Viral Pneumonia-702.png,Viral Pneumonia-702.png
./Viral_Pneumonia/images/Viral Pneumonia-931.png,Viral Pneumonia-931.png
./Viral_Pneumonia/images/Viral Pneumonia-925.png,Viral Pneumonia-925.png
./Viral_Pneumonia/images/Viral Pneumonia-1123.png,Viral Pneumonia-1123.png
./Viral_Pneumonia/images/Viral Pneumonia-1137.png,Viral Pneumonia-1137.png
./Viral_Pneumonia/images/Viral Pneumonia-919.png,Viral Pneumonia-919.png
./Viral_Pneumonia/images/Viral Pneumonia-528.png,Viral Pneumonia-528.png
./Viral_Pneumonia/images/Viral Pneumonia-272.png,Viral Pneumonia-272.png
./Viral_Pneumonia/images/Viral Pneumonia-514.png,Viral Pneumonia-514.png
./Viral_Pneumonia/images/Viral Pneumonia-500.png,Viral Pneumonia-500.png
./Viral_Pneumonia/images/Viral Pneumonia-266.png,Viral Pneumonia-266.png
./Viral_Pneumonia/images/Viral Pneumonia-1309.png,Viral Pneumonia-1309.png
./Viral_Pneumonia/images/Viral Pneumonia-299.png,Viral Pneumonia-299.png
./Viral_Pneumonia/images/Viral Pneumonia-1321.png,Viral Pneumonia-1321.png
./Viral_Pneumonia/images/Viral Pneumonia-1335.png,Viral Pneumonia-1335.png
./Viral_Pneumonia/images/Viral Pneumonia-98.png,Viral Pneumonia-98.png
./Viral_Pneumonia/images/Viral Pneumonia-448.png,Viral Pneumonia-448.png
./Viral_Pneumonia/images/Viral Pneumonia-306.png,Viral Pneumonia-306.png
./Viral_Pneumonia/images/Viral Pneumonia-1296.png,Viral Pneumonia-1296.png
./Viral_Pneumonia/images/Viral Pneumonia-460.png,Viral Pneumonia-460.png
./Viral_Pneumonia/images/Viral Pneumonia-474.png,Viral Pneumonia-474.png
./Viral_Pneumonia/images/Viral Pneumonia-1282.png,Viral Pneumonia-1282.png
./Viral_Pneumonia/images/Viral Pneumonia-312.png,Viral Pneumonia-312.png
./Viral_Pneumonia/images/Viral Pneumonia-1269.png,Viral Pneumonia-1269.png
./Viral_Pneumonia/images/Viral Pneumonia-6.png,Viral Pneumonia-6.png
./Viral_Pneumonia/images/Viral Pneumonia-1255.png,Viral Pneumonia-1255.png
./Viral_Pneumonia/images/Viral Pneumonia-67.png,Viral Pneumonia-67.png
./Viral_Pneumonia/images/Viral Pneumonia-73.png,Viral Pneumonia-73.png
./Viral_Pneumonia/images/Viral Pneumonia-1241.png,Viral Pneumonia-1241.png
./Viral_Pneumonia/images/Viral Pneumonia-886.png,Viral Pneumonia-886.png
./Viral_Pneumonia/images/Viral Pneumonia-138.png,Viral Pneumonia-138.png
./Viral_Pneumonia/images/Viral Pneumonia-892.png,Viral Pneumonia-892.png
./Viral_Pneumonia/images/Viral Pneumonia-662.png,Viral Pneumonia-662.png
./Viral_Pneumonia/images/Viral Pneumonia-1094.png,Viral Pneumonia-1094.png
./Viral_Pneumonia/images/Viral Pneumonia-104.png,Viral Pneumonia-104.png
./Viral_Pneumonia/images/Viral Pneumonia-110.png,Viral Pneumonia-110.png
./Viral_Pneumonia/images/Viral Pneumonia-1080.png,Viral Pneumonia-1080.png
./Viral_Pneumonia/images/Viral Pneumonia-676.png,Viral Pneumonia-676.png
./Viral_Pneumonia/images/Viral Pneumonia-845.png,Viral Pneumonia-845.png
./Viral_Pneumonia/images/Viral Pneumonia-851.png,Viral Pneumonia-851.png
./Viral_Pneumonia/images/Viral Pneumonia-689.png,Viral Pneumonia-689.png
./Viral_Pneumonia/images/Viral Pneumonia-879.png,Viral Pneumonia-879.png
./Viral_Pneumonia/images/Viral Pneumonia-1057.png,Viral Pneumonia-1057.png
./Viral_Pneumonia/images/Viral Pneumonia-1043.png,Viral Pneumonia-1043.png
./Viral_Pneumonia/images/Viral Pneumonia-1042.png,Viral Pneumonia-1042.png
./Viral_Pneumonia/images/Viral Pneumonia-878.png,Viral Pneumonia-878.png
./Viral_Pneumonia/images/Viral Pneumonia-1056.png,Viral Pneumonia-1056.png
./Viral_Pneumonia/images/Viral Pneumonia-688.png,Viral Pneumonia-688.png
./Viral_Pneumonia/images/Viral Pneumonia-850.png,Viral Pneumonia-850.png
./Viral_Pneumonia/images/Viral Pneumonia-844.png,Viral Pneumonia-844.png
./Viral_Pneumonia/images/Viral Pneumonia-1081.png,Viral Pneumonia-1081.png
./Viral_Pneumonia/images/Viral Pneumonia-111.png,Viral Pneumonia-111.png
./Viral_Pneumonia/images/Viral Pneumonia-677.png,Viral Pneumonia-677.png
./Viral_Pneumonia/images/Viral Pneumonia-663.png,Viral Pneumonia-663.png
./Viral_Pneumonia/images/Viral Pneumonia-105.png,Viral Pneumonia-105.png
./Viral_Pneumonia/images/Viral Pneumonia-1095.png,Viral Pneumonia-1095.png
./Viral_Pneumonia/images/Viral Pneumonia-893.png,Viral Pneumonia-893.png
./Viral_Pneumonia/images/Viral Pneumonia-887.png,Viral Pneumonia-887.png
./Viral_Pneumonia/images/Viral Pneumonia-139.png,Viral Pneumonia-139.png
./Viral_Pneumonia/images/Viral Pneumonia-72.png,Viral Pneumonia-72.png
./Viral_Pneumonia/images/Viral Pneumonia-1240.png,Viral Pneumonia-1240.png
./Viral_Pneumonia/images/Viral Pneumonia-1254.png,Viral Pneumonia-1254.png
./Viral_Pneumonia/images/Viral Pneumonia-7.png,Viral Pneumonia-7.png
./Viral_Pneumonia/images/Viral Pneumonia-66.png,Viral Pneumonia-66.png
./Viral_Pneumonia/images/Viral Pneumonia-1268.png,Viral Pneumonia-1268.png
./Viral_Pneumonia/images/Viral Pneumonia-475.png,Viral Pneumonia-475.png
./Viral_Pneumonia/images/Viral Pneumonia-313.png,Viral Pneumonia-313.png
./Viral_Pneumonia/images/Viral Pneumonia-1283.png,Viral Pneumonia-1283.png
./Viral_Pneumonia/images/Viral Pneumonia-1297.png,Viral Pneumonia-1297.png
./Viral_Pneumonia/images/Viral Pneumonia-307.png,Viral Pneumonia-307.png
./Viral_Pneumonia/images/Viral Pneumonia-461.png,Viral Pneumonia-461.png
./Viral_Pneumonia/images/Viral Pneumonia-449.png,Viral Pneumonia-449.png
./Viral_Pneumonia/images/Viral Pneumonia-99.png,Viral Pneumonia-99.png
./Viral_Pneumonia/images/Viral Pneumonia-1334.png,Viral Pneumonia-1334.png
./Viral_Pneumonia/images/Viral Pneumonia-1320.png,Viral Pneumonia-1320.png
./Viral_Pneumonia/images/Viral Pneumonia-298.png,Viral Pneumonia-298.png
./Viral_Pneumonia/images/Viral Pneumonia-1308.png,Viral Pneumonia-1308.png
./Viral_Pneumonia/images/Viral Pneumonia-501.png,Viral Pneumonia-501.png
./Viral_Pneumonia/images/Viral Pneumonia-267.png,Viral Pneumonia-267.png
./Viral_Pneumonia/images/Viral Pneumonia-273.png,Viral Pneumonia-273.png
./Viral_Pneumonia/images/Viral Pneumonia-515.png,Viral Pneumonia-515.png
./Viral_Pneumonia/images/Viral Pneumonia-529.png,Viral Pneumonia-529.png
./Viral_Pneumonia/images/Viral Pneumonia-1136.png,Viral Pneumonia-1136.png
./Viral_Pneumonia/images/Viral Pneumonia-918.png,Viral Pneumonia-918.png
./Viral_Pneumonia/images/Viral Pneumonia-1122.png,Viral Pneumonia-1122.png
./Viral_Pneumonia/images/Viral Pneumonia-924.png,Viral Pneumonia-924.png
./Viral_Pneumonia/images/Viral Pneumonia-930.png,Viral Pneumonia-930.png
./Viral_Pneumonia/images/Viral Pneumonia-703.png,Viral Pneumonia-703.png
